model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
282,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.72, 0.75, 0.75, 0.78, 0.75, 0.65, 0.78, 0.78, 0.82, 0.72, 0.77, 0.8, 0.67, 0.68, 0.7, 0.73, 0.72, 0.78, 0.68]",0.738,"[]",-
283,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.77, 0.78, 0.77, 0.77, 0.68, 0.77, 0.78, 0.85, 0.73, 0.72, 0.78, 0.65, 0.7, 0.68, 0.72, 0.68, 0.8, 0.67]",0.738,"[]",-
284,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.7, 0.75, 0.78, 0.77, 0.77, 0.67, 0.77, 0.75, 0.8, 0.73, 0.75, 0.8, 0.65, 0.73, 0.73, 0.73, 0.67, 0.78, 0.67]",0.738,"[]",-
285,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.7, 0.78, 0.77, 0.78, 0.78, 0.7, 0.78, 0.8, 0.8, 0.73, 0.72, 0.78, 0.62, 0.72, 0.7, 0.7, 0.72, 0.77, 0.65]",0.738,"[]",-
286,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.72, 0.77, 0.78, 0.78, 0.73, 0.7, 0.78, 0.77, 0.83, 0.73, 0.7, 0.77, 0.63, 0.72, 0.72, 0.72, 0.7, 0.78, 0.72]",0.738,"[]",-
287,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.72, 0.77, 0.77, 0.8, 0.75, 0.67, 0.77, 0.82, 0.83, 0.75, 0.68, 0.8, 0.63, 0.7, 0.7, 0.72, 0.68, 0.82, 0.67]",0.738,"[]",-
288,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.72, 0.78, 0.77, 0.8, 0.75, 0.67, 0.78, 0.75, 0.8, 0.72, 0.72, 0.78, 0.65, 0.7, 0.7, 0.72, 0.72, 0.8, 0.72]",0.738,"[]",-
289,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.72, 0.75, 0.77, 0.78, 0.82, 0.67, 0.75, 0.78, 0.8, 0.72, 0.73, 0.77, 0.6, 0.7, 0.72, 0.72, 0.7, 0.78, 0.72]",0.738,"[]",-
290,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.68, 0.73, 0.73, 0.75, 0.78, 0.77, 0.7, 0.8, 0.77, 0.82, 0.7, 0.73, 0.8, 0.62, 0.72, 0.73, 0.7, 0.72, 0.78, 0.72]",0.738,"[]",-
291,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.68, 0.75, 0.8, 0.78, 0.72, 0.7, 0.75, 0.75, 0.82, 0.75, 0.77, 0.78, 0.63, 0.72, 0.72, 0.73, 0.7, 0.78, 0.67]",0.738,"[]",-
292,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.72, 0.75, 0.78, 0.75, 0.77, 0.68, 0.78, 0.82, 0.83, 0.73, 0.75, 0.77, 0.63, 0.68, 0.7, 0.72, 0.7, 0.77, 0.67]",0.737,"[]",-
293,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.73, 0.73, 0.77, 0.77, 0.73, 0.68, 0.77, 0.8, 0.83, 0.78, 0.72, 0.77, 0.67, 0.7, 0.68, 0.72, 0.68, 0.8, 0.7]",0.737,"[]",-
294,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.75, 0.78, 0.77, 0.75, 0.72, 0.67, 0.77, 0.8, 0.82, 0.77, 0.72, 0.8, 0.68, 0.7, 0.7, 0.7, 0.68, 0.77, 0.7]",0.737,"[]",-
295,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.7, 0.73, 0.78, 0.8, 0.75, 0.67, 0.77, 0.8, 0.83, 0.75, 0.7, 0.78, 0.65, 0.72, 0.68, 0.7, 0.72, 0.8, 0.67]",0.737,"[]",-
296,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.73, 0.77, 0.75, 0.78, 0.75, 0.7, 0.77, 0.77, 0.82, 0.73, 0.75, 0.78, 0.65, 0.72, 0.7, 0.7, 0.7, 0.78, 0.65]",0.737,"[]",-
297,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.77, 0.78, 0.77, 0.75, 0.68, 0.78, 0.78, 0.78, 0.75, 0.75, 0.78, 0.62, 0.7, 0.7, 0.72, 0.68, 0.78, 0.72]",0.737,"[]",-
298,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.75, 0.77, 0.82, 0.72, 0.68, 0.75, 0.82, 0.8, 0.73, 0.7, 0.8, 0.62, 0.7, 0.72, 0.72, 0.7, 0.77, 0.72]",0.737,"[]",-
299,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.8, 0.8, 0.77, 0.75, 0.67, 0.77, 0.82, 0.85, 0.73, 0.72, 0.78, 0.6, 0.7, 0.7, 0.7, 0.68, 0.78, 0.65]",0.737,"[]",-
300,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.73, 0.8, 0.77, 0.73, 0.68, 0.75, 0.83, 0.83, 0.77, 0.68, 0.78, 0.67, 0.7, 0.7, 0.72, 0.7, 0.78, 0.67]",0.737,"[]",-
301,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.77, 0.77, 0.8, 0.75, 0.65, 0.78, 0.8, 0.85, 0.73, 0.7, 0.78, 0.65, 0.68, 0.68, 0.7, 0.7, 0.82, 0.68]",0.737,"[]",-
302,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.68, 0.73, 0.75, 0.78, 0.78, 0.75, 0.7, 0.78, 0.78, 0.83, 0.75, 0.73, 0.8, 0.65, 0.73, 0.68, 0.72, 0.7, 0.77, 0.65]",0.737,"[]",-
303,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.7, 0.75, 0.77, 0.73, 0.77, 0.65, 0.77, 0.8, 0.83, 0.77, 0.72, 0.8, 0.63, 0.73, 0.7, 0.73, 0.72, 0.8, 0.65]",0.737,"[]",-
304,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.7, 0.77, 0.78, 0.78, 0.73, 0.68, 0.78, 0.78, 0.78, 0.68, 0.77, 0.78, 0.63, 0.72, 0.72, 0.72, 0.72, 0.8, 0.67]",0.737,"[]",-
305,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.75, 0.78, 0.77, 0.73, 0.67, 0.78, 0.77, 0.82, 0.72, 0.73, 0.75, 0.63, 0.73, 0.7, 0.73, 0.72, 0.78, 0.72]",0.737,"[]",-
306,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.78, 0.75, 0.77, 0.73, 0.75, 0.65, 0.77, 0.82, 0.85, 0.78, 0.72, 0.73, 0.67, 0.73, 0.68, 0.73, 0.67, 0.78, 0.63]",0.737,"[]",-
307,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.77, 0.75, 0.78, 0.75, 0.75, 0.62, 0.78, 0.82, 0.82, 0.75, 0.75, 0.77, 0.68, 0.73, 0.68, 0.72, 0.67, 0.78, 0.65]",0.737,"[]",-
308,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.73, 0.78, 0.8, 0.77, 0.75, 0.65, 0.78, 0.83, 0.82, 0.77, 0.7, 0.78, 0.65, 0.68, 0.68, 0.72, 0.68, 0.8, 0.65]",0.737,"[]",-
309,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.77, 0.75, 0.72, 0.78, 0.77, 0.73, 0.68, 0.77, 0.78, 0.83, 0.78, 0.72, 0.78, 0.65, 0.68, 0.68, 0.72, 0.72, 0.78, 0.65]",0.737,"[]",-
310,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.73, 0.77, 0.78, 0.77, 0.75, 0.68, 0.78, 0.78, 0.82, 0.75, 0.72, 0.8, 0.63, 0.72, 0.68, 0.7, 0.68, 0.77, 0.68]",0.737,"[]",-
311,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.77, 0.75, 0.82, 0.75, 0.77, 0.63, 0.77, 0.82, 0.83, 0.77, 0.73, 0.75, 0.67, 0.65, 0.68, 0.7, 0.68, 0.8, 0.65]",0.737,"[]",-
312,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.75, 0.75, 0.75, 0.75, 0.65, 0.78, 0.85, 0.82, 0.77, 0.75, 0.77, 0.67, 0.68, 0.67, 0.72, 0.68, 0.8, 0.67]",0.737,"[]",-
313,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.68, 0.75, 0.73, 0.78, 0.75, 0.77, 0.67, 0.75, 0.82, 0.83, 0.78, 0.75, 0.75, 0.67, 0.73, 0.68, 0.72, 0.7, 0.78, 0.65]",0.737,"[]",-
314,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.77, 0.75, 0.78, 0.77, 0.75, 0.63, 0.77, 0.82, 0.85, 0.77, 0.73, 0.75, 0.68, 0.7, 0.68, 0.73, 0.68, 0.78, 0.63]",0.737,"[]",-
315,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.72, 0.78, 0.77, 0.75, 0.63, 0.78, 0.82, 0.82, 0.75, 0.75, 0.77, 0.67, 0.72, 0.68, 0.73, 0.68, 0.77, 0.65]",0.737,"[]",-
316,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.73, 0.78, 0.78, 0.77, 0.67, 0.77, 0.8, 0.85, 0.77, 0.75, 0.75, 0.65, 0.68, 0.68, 0.72, 0.68, 0.78, 0.63]",0.737,"[]",-
317,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.72, 0.77, 0.77, 0.77, 0.77, 0.67, 0.77, 0.8, 0.83, 0.75, 0.7, 0.8, 0.65, 0.7, 0.7, 0.72, 0.72, 0.78, 0.63]",0.737,"[]",-
318,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.75, 0.73, 0.8, 0.75, 0.75, 0.65, 0.78, 0.85, 0.82, 0.75, 0.72, 0.77, 0.63, 0.75, 0.68, 0.72, 0.7, 0.77, 0.67]",0.737,"[]",-
319,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.77, 0.78, 0.77, 0.73, 0.67, 0.77, 0.82, 0.85, 0.75, 0.73, 0.78, 0.63, 0.72, 0.68, 0.72, 0.7, 0.78, 0.63]",0.737,"[]",-
320,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.75, 0.77, 0.77, 0.78, 0.65, 0.78, 0.8, 0.83, 0.78, 0.72, 0.77, 0.65, 0.7, 0.68, 0.73, 0.7, 0.78, 0.65]",0.737,"[]",-
321,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.73, 0.77, 0.78, 0.82, 0.77, 0.63, 0.77, 0.78, 0.8, 0.77, 0.75, 0.8, 0.63, 0.7, 0.67, 0.7, 0.72, 0.78, 0.65]",0.737,"[]",-
322,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.7, 0.75, 0.77, 0.8, 0.73, 0.68, 0.78, 0.73, 0.83, 0.7, 0.73, 0.8, 0.62, 0.7, 0.72, 0.72, 0.7, 0.8, 0.73]",0.737,"[]",-
323,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.72, 0.75, 0.78, 0.8, 0.75, 0.68, 0.77, 0.78, 0.8, 0.72, 0.72, 0.77, 0.62, 0.73, 0.68, 0.72, 0.72, 0.78, 0.7]",0.737,"[]",-
324,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.72, 0.77, 0.78, 0.8, 0.7, 0.7, 0.78, 0.77, 0.8, 0.73, 0.73, 0.78, 0.6, 0.73, 0.73, 0.72, 0.72, 0.78, 0.68]",0.737,"[]",-
325,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.75, 0.78, 0.77, 0.73, 0.67, 0.77, 0.78, 0.83, 0.73, 0.72, 0.8, 0.65, 0.7, 0.72, 0.68, 0.7, 0.78, 0.73]",0.737,"[]",-
326,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.78, 0.73, 0.8, 0.75, 0.73, 0.6, 0.77, 0.87, 0.83, 0.73, 0.77, 0.77, 0.67, 0.67, 0.68, 0.73, 0.68, 0.78, 0.67]",0.737,"[]",-
327,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.78, 0.73, 0.78, 0.77, 0.75, 0.63, 0.78, 0.83, 0.83, 0.78, 0.77, 0.75, 0.67, 0.68, 0.68, 0.72, 0.68, 0.78, 0.63]",0.737,"[]",-
328,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.73, 0.75, 0.77, 0.77, 0.73, 0.68, 0.78, 0.8, 0.85, 0.75, 0.67, 0.8, 0.68, 0.68, 0.68, 0.72, 0.7, 0.77, 0.68]",0.737,"[]",-
329,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.68, 0.73, 0.77, 0.77, 0.77, 0.75, 0.68, 0.77, 0.82, 0.85, 0.77, 0.72, 0.78, 0.62, 0.72, 0.7, 0.72, 0.7, 0.77, 0.65]",0.737,"[]",-
330,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.77, 0.77, 0.82, 0.75, 0.67, 0.78, 0.75, 0.8, 0.73, 0.75, 0.78, 0.63, 0.7, 0.73, 0.72, 0.68, 0.78, 0.68]",0.737,"[]",-
331,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.77, 0.8, 0.82, 0.72, 0.67, 0.77, 0.77, 0.8, 0.73, 0.73, 0.8, 0.62, 0.7, 0.72, 0.72, 0.68, 0.77, 0.7]",0.737,"[]",-
332,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.77, 0.77, 0.78, 0.75, 0.67, 0.78, 0.8, 0.82, 0.73, 0.75, 0.77, 0.62, 0.68, 0.7, 0.7, 0.72, 0.78, 0.7]",0.737,"[]",-
333,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.77, 0.77, 0.78, 0.73, 0.67, 0.78, 0.8, 0.83, 0.75, 0.72, 0.78, 0.67, 0.72, 0.67, 0.72, 0.72, 0.77, 0.63]",0.737,"[]",-
334,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.77, 0.75, 0.78, 0.78, 0.72, 0.7, 0.78, 0.78, 0.82, 0.73, 0.72, 0.75, 0.63, 0.72, 0.68, 0.7, 0.72, 0.78, 0.7]",0.737,"[]",-
335,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.7, 0.73, 0.78, 0.78, 0.75, 0.68, 0.75, 0.8, 0.78, 0.73, 0.72, 0.82, 0.62, 0.73, 0.68, 0.73, 0.72, 0.78, 0.72]",0.737,"[]",-
336,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.67, 0.77, 0.72, 0.77, 0.75, 0.75, 0.65, 0.78, 0.82, 0.83, 0.77, 0.75, 0.78, 0.67, 0.73, 0.7, 0.73, 0.68, 0.78, 0.63]",0.736,"[]",-
337,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.78, 0.7, 0.73, 0.75, 0.82, 0.73, 0.67, 0.78, 0.82, 0.85, 0.77, 0.7, 0.8, 0.63, 0.68, 0.7, 0.72, 0.68, 0.77, 0.65]",0.736,"[]",-
338,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.75, 0.75, 0.77, 0.77, 0.73, 0.65, 0.78, 0.82, 0.83, 0.77, 0.7, 0.77, 0.65, 0.7, 0.68, 0.72, 0.68, 0.83, 0.68]",0.736,"[]",-
339,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.77, 0.73, 0.73, 0.77, 0.78, 0.75, 0.67, 0.78, 0.8, 0.82, 0.75, 0.75, 0.77, 0.63, 0.72, 0.68, 0.7, 0.7, 0.78, 0.65]",0.736,"[]",-
340,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.73, 0.75, 0.78, 0.78, 0.72, 0.68, 0.78, 0.77, 0.82, 0.75, 0.7, 0.77, 0.63, 0.7, 0.68, 0.7, 0.72, 0.8, 0.72]",0.736,"[]",-
341,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.72, 0.82, 0.75, 0.75, 0.63, 0.77, 0.82, 0.8, 0.75, 0.75, 0.75, 0.68, 0.68, 0.7, 0.73, 0.7, 0.8, 0.63]",0.736,"[]",-
342,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.72, 0.75, 0.8, 0.75, 0.75, 0.63, 0.77, 0.82, 0.8, 0.78, 0.75, 0.77, 0.67, 0.7, 0.7, 0.72, 0.7, 0.78, 0.65]",0.736,"[]",-
343,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.75, 0.78, 0.77, 0.77, 0.63, 0.78, 0.82, 0.85, 0.73, 0.72, 0.77, 0.67, 0.7, 0.68, 0.72, 0.7, 0.77, 0.65]",0.736,"[]",-
344,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.73, 0.77, 0.8, 0.78, 0.75, 0.65, 0.78, 0.82, 0.85, 0.75, 0.7, 0.75, 0.67, 0.7, 0.68, 0.72, 0.68, 0.78, 0.65]",0.736,"[]",-
345,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.68, 0.73, 0.77, 0.78, 0.8, 0.75, 0.7, 0.78, 0.78, 0.83, 0.75, 0.68, 0.8, 0.62, 0.7, 0.7, 0.73, 0.7, 0.78, 0.67]",0.736,"[]",-
346,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.73, 0.75, 0.78, 0.75, 0.75, 0.7, 0.77, 0.77, 0.8, 0.75, 0.73, 0.8, 0.6, 0.7, 0.72, 0.7, 0.7, 0.78, 0.73]",0.736,"[]",-
347,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.77, 0.73, 0.75, 0.8, 0.77, 0.77, 0.63, 0.78, 0.78, 0.83, 0.75, 0.68, 0.77, 0.68, 0.7, 0.68, 0.72, 0.68, 0.78, 0.68]",0.736,"[]",-
348,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.73, 0.73, 0.8, 0.75, 0.73, 0.67, 0.77, 0.82, 0.82, 0.77, 0.72, 0.78, 0.67, 0.7, 0.68, 0.73, 0.7, 0.77, 0.67]",0.736,"[]",-
